fpr,tpr
0.0028060694242361254,0.11641526175687666
0.0028060694242361254,0.1188997338065661
0.0028580336728330907,0.11925465838509317
0.002909997921430056,0.11925465838509317
0.002909997921430056,0.12120674356699201
0.0029619621700270214,0.12120674356699201
0.0029619621700270214,0.12191659272404615
0.0029619621700270214,0.1222715173025732
0.0029619621700270214,0.12244897959183673
0.0029619621700270214,0.1228039041703638
0.0030139264186239867,0.1228039041703638
0.0030139264186239867,0.12351375332741793
0.003065890667220952,0.12351375332741793
0.003065890667220952,0.12493345164152618
0.0031178549158179174,0.12493345164152618
0.0031178549158179174,0.12653061224489795
0.0031178549158179174,0.12688553682342502
0.0031178549158179174,0.12812777284826973
0.003221783413011848,0.12812777284826973
0.003221783413011848,0.1284826974267968
0.0032737476616088133,0.1284826974267968
0.0032737476616088133,0.12883762200532387
0.0032737476616088133,0.13096716947648623
0.0033257119102057782,0.13096716947648623
0.0033257119102057782,0.13380656610470276
0.0033776761588027436,0.13398402839396628
0.0033776761588027436,0.13433895297249335
0.0033776761588027436,0.1346938775510204
0.0033776761588027436,0.13487133984028393
0.003429640407399709,0.13487133984028393
0.003429640407399709,0.13558118899733806
0.003429640407399709,0.13593611357586513
0.003429640407399709,0.13664596273291926
0.003481604655996674,0.13664596273291926
0.003481604655996674,0.13753327417923691
0.0035335689045936395,0.13753327417923691
0.0035335689045936395,0.1380656610470275
0.003585533153190605,0.1380656610470275
0.003585533153190605,0.13930789707187222
0.00363749740178757,0.13930789707187222
0.00363749740178757,0.13948535936113576
0.0036894616503845355,0.13948535936113576
0.0036894616503845355,0.14001774622892635
0.003741425898981501,0.14001774622892635
0.003741425898981501,0.140905057675244
0.003793390147578466,0.14108251996450755
0.003793390147578466,0.14125998225377107
0.003793390147578466,0.14161490683229813
0.003793390147578466,0.14321206743566992
0.0038453543961754315,0.14321206743566992
0.0038453543961754315,0.14374445430346053
0.0038973186447723964,0.14374445430346053
0.0038973186447723964,0.14551907719609583
0.003949282893369362,0.14551907719609583
0.003949282893369362,0.14622892635314996
0.003949282893369362,0.14658385093167703
0.003949282893369362,0.1469387755102041
0.004001247141966327,0.1469387755102041
0.004001247141966327,0.14729370008873113
0.004053211390563293,0.14729370008873113
0.004053211390563293,0.15226264418811003
0.004105175639160258,0.15226264418811003
0.004105175639160258,0.15314995563442768
0.0041571398877572234,0.15314995563442768
0.0041571398877572234,0.15456965394853595
0.004209104136354188,0.15456965394853595
0.004209104136354188,0.1554569653948536
0.004313032633548119,0.1554569653948536
0.004313032633548119,0.1572315882874889
0.004364996882145084,0.1572315882874889
0.004364996882145084,0.15740905057675245
0.0044689253793390145,0.15740905057675245
0.0044689253793390145,0.15794143744454303
0.00452088962793598,0.15794143744454303
0.00452088962793598,0.15847382431233362
0.00452088962793598,0.15882874889086068
0.004572853876532945,0.15882874889086068
0.004572853876532945,0.16024844720496895
0.004624818125129911,0.16024844720496895
0.004624818125129911,0.16078083407275953
0.004676782373726876,0.16078083407275953
0.004676782373726876,0.16184560780834073
0.004728746622323842,0.16184560780834073
0.004728746622323842,0.16362023070097603
0.0047807108709208065,0.16362023070097603
0.0047807108709208065,0.1661047027506655
0.004832675119517771,0.1661047027506655
0.004832675119517771,0.16645962732919253
0.004884639368114737,0.16645962732919253
0.004884639368114737,0.1668145519077196
0.004884639368114737,0.1673469387755102
0.004884639368114737,0.16752440106477373
0.004988567865308668,0.16752440106477373
0.004988567865308668,0.16912156166814551
0.005040532113905633,0.16912156166814551
0.005040532113905633,0.1701863354037267
0.005092496362502598,0.1701863354037267
0.005092496362502598,0.17142857142857143
0.005144460611099563,0.17142857142857143
0.005144460611099563,0.17249334516415263
0.005248389108293494,0.17249334516415263
0.005248389108293494,0.1740905057675244
0.005248389108293494,0.174622892635315
0.00530035335689046,0.174622892635315
0.00530035335689046,0.17497781721384206
0.00530035335689046,0.17533274179236913
0.00530035335689046,0.17728482697426798
0.005352317605487425,0.17728482697426798
0.005352317605487425,0.1774622892635315
0.005456246102681355,0.1774622892635315
0.005456246102681355,0.17763975155279504
0.00550821035127832,0.17763975155279504
0.00550821035127832,0.1785270629991127
0.005560174599875286,0.17905944986690328
0.005560174599875286,0.1797692990239574
0.005560174599875286,0.18012422360248448
0.005560174599875286,0.18065661047027506
0.005612138848472251,0.18065661047027506
0.005612138848472251,0.1813664596273292
0.005664103097069217,0.1813664596273292
0.005664103097069217,0.18172138420585626
0.0057160673456661815,0.18172138420585626
0.0057160673456661815,0.18225377107364685
0.005768031594263147,0.18225377107364685
0.005768031594263147,0.1831410825199645
0.005768031594263147,0.18349600709849156
0.005768031594263147,0.1842058562555457
0.005923924340054043,0.1842058562555457
0.005923924340054043,0.18491570541259983
0.0059758885886510085,0.18491570541259983
0.0059758885886510085,0.1865128660159716
0.006027852837247973,0.1865128660159716
0.006027852837247973,0.18722271517302574
0.006079817085844938,0.18722271517302574
0.006079817085844938,0.1881100266193434
0.006131781334441904,0.1881100266193434
0.006131781334441904,0.18828748890860691
0.006183745583038869,0.18828748890860691
0.006183745583038869,0.18881987577639753
0.006235709831635835,0.18881987577639753
0.006235709831635835,0.18899733806566105
0.0062876740802328,0.18899733806566105
0.0062876740802328,0.18917480035492457
0.006339638328829765,0.18917480035492457
0.006339638328829765,0.19077196095829635
0.00639160257742673,0.19077196095829635
0.00639160257742673,0.19165927240461403
0.006443566826023696,0.19165927240461403
0.006443566826023696,0.19183673469387755
0.006443566826023696,0.1921916592724046
0.006443566826023696,0.19290150842945875
0.006495531074620661,0.19290150842945875
0.006495531074620661,0.19396628216503992
0.006547495323217627,0.19396628216503992
0.006547495323217627,0.19467613132209405
0.0065994595718145916,0.19467613132209405
0.0065994595718145916,0.1948535936113576
0.0066514238204115565,0.1948535936113576
0.0066514238204115565,0.19503105590062111
0.006703388069008522,0.19503105590062111
0.006703388069008522,0.19538598047914818
0.006755352317605487,0.19538598047914818
0.006755352317605487,0.19574090505767525
0.006807316566202453,0.19574090505767525
0.006807316566202453,0.19716060337178348
0.006859280814799418,0.19716060337178348
0.006859280814799418,0.1976929902395741
0.0069112450633963835,0.1976929902395741
0.0069112450633963835,0.19822537710736468
0.007067137809187279,0.19822537710736468
0.007067137809187279,0.19858030168589175
0.007119102057784245,0.19858030168589175
0.007119102057784245,0.20070984915705412
0.00717106630638121,0.20070984915705412
0.00717106630638121,0.20301685891748003
0.00727499480357514,0.20301685891748003
0.00727499480357514,0.2033717834960071
0.00727499480357514,0.2044365572315883
0.007326959052172105,0.2044365572315883
0.007326959052172105,0.20461401952085181
0.007378923300769071,0.20461401952085181
0.007378923300769071,0.20585625554569653
0.007378923300769071,0.20638864241348714
0.007378923300769071,0.2072759538598048
0.007482851797963002,0.2072759538598048
0.007482851797963002,0.20798580301685893
0.0075348160465599666,0.20798580301685893
0.0075348160465599666,0.20816326530612245
0.007586780295156932,0.20816326530612245
0.007586780295156932,0.20869565217391303
0.007638744543753897,0.20869565217391303
0.007638744543753897,0.2090505767524401
0.007742673040947828,0.2090505767524401
0.007742673040947828,0.20922803904170365
0.007794637289544793,0.20922803904170365
0.007794637289544793,0.21029281277728482
0.007846601538141759,0.21029281277728482
0.007846601538141759,0.21153504880212956
0.007846601538141759,0.2118899733806566
0.007846601538141759,0.21259982253771073
0.007898565786738724,0.21277728482697428
0.007950530035335688,0.21277728482697428
0.007950530035335688,0.21348713398402838
0.008002494283932654,0.21348713398402838
0.008002494283932654,0.21366459627329193
0.00805445853252962,0.21366459627329193
0.00805445853252962,0.21437444543034606
0.00805445853252962,0.21472937000887313
0.008106422781126586,0.21472937000887313
0.008106422781126586,0.21543921916592723
0.00815838702972355,0.21543921916592723
0.00815838702972355,0.21561668145519078
0.008262315526917481,0.21561668145519078
0.008262315526917481,0.21827861579414373
0.008314279775514447,0.2186335403726708
0.008314279775514447,0.21898846495119786
0.008366244024111411,0.21898846495119786
0.008366244024111411,0.22058562555456965
0.008418208272708377,0.22058562555456965
0.008418208272708377,0.2209405501330967
0.008574101018499272,0.2209405501330967
0.008574101018499272,0.2236024844720497
0.008678029515693204,0.2236024844720497
0.008678029515693204,0.22413487133984028
0.008729993764290168,0.22413487133984028
0.008729993764290168,0.2248447204968944
0.008781958012887133,0.2248447204968944
0.008781958012887133,0.22502218278615793
0.0088339222614841,0.22502218278615793
0.0088339222614841,0.22519964507542148
0.008937850758678029,0.22519964507542148
0.008937850758678029,0.225377107364685
0.008989815007274995,0.225377107364685
0.008989815007274995,0.22555456965394854
0.00904177925587196,0.22555456965394854
0.00904177925587196,0.2259094942324756
0.009093743504468925,0.2259094942324756
0.009093743504468925,0.22626441881100265
0.00914570775306589,0.22626441881100265
0.00914570775306589,0.2276841171251109
0.009197672001662856,0.2276841171251109
0.009197672001662856,0.2282165039929015
0.009249636250259822,0.2282165039929015
0.009249636250259822,0.22839396628216505
0.009405528996050717,0.22839396628216505
0.009405528996050717,0.22857142857142856
0.009509457493244647,0.22857142857142856
0.009509457493244647,0.2292812777284827
0.009561421741841613,0.2292812777284827
0.009561421741841613,0.22945874001774622
0.009613385990438579,0.22945874001774622
0.009613385990438579,0.23070097604259096
0.009717314487632508,0.23070097604259096
0.009717314487632508,0.2315882874889086
0.009769278736229474,0.2315882874889086
0.009769278736229474,0.2321206743566992
0.009873207233423404,0.2321206743566992
0.009873207233423404,0.23229813664596274
0.009977135730617336,0.23229813664596274
0.009977135730617336,0.23247559893522626
0.010029099979214301,0.23247559893522626
0.010029099979214301,0.23265306122448978
0.010081064227811265,0.23265306122448978
0.010081064227811265,0.23283052351375333
0.010133028476408231,0.23283052351375333
0.010133028476408231,0.23300798580301685
0.010184992725005197,0.23300798580301685
0.010184992725005197,0.23336291038154391
0.010236956973602161,0.23336291038154391
0.010236956973602161,0.23620230700976041
0.010288921222199127,0.23620230700976041
0.010288921222199127,0.23637976929902396
0.010340885470796092,0.23637976929902396
0.010340885470796092,0.23655723158828748
0.010392849719393058,0.23655723158828748
0.010392849719393058,0.23673469387755103
0.010444813967990022,0.23673469387755103
0.010444813967990022,0.2372670807453416
0.010496778216586988,0.2372670807453416
0.010496778216586988,0.23762200532386868
0.010548742465183954,0.23762200532386868
0.010548742465183954,0.23815439219165926
0.010652670962377883,0.23815439219165926
0.010652670962377883,0.23904170363797694
0.01070463521097485,0.23904170363797694
0.01070463521097485,0.23921916592724046
0.010756599459571815,0.23921916592724046
0.010756599459571815,0.23939662821650398
0.010808563708168779,0.23939662821650398
0.010808563708168779,0.23975155279503105
0.010860527956765745,0.23975155279503105
0.010860527956765745,0.2401064773735581
0.01091249220536271,0.2401064773735581
0.01091249220536271,0.24063886424134873
0.011120349199750572,0.24063886424134873
0.011120349199750572,0.24081632653061225
0.011172313448347538,0.24081632653061225
0.011172313448347538,0.24152617568766638
0.011224277696944502,0.24152617568766638
0.011224277696944502,0.24241348713398403
0.011276241945541467,0.24241348713398403
0.011276241945541467,0.24347826086956523
0.011276241945541467,0.2438331854480923
0.011328206194138433,0.2438331854480923
0.011328206194138433,0.2440106477373558
0.011380170442735399,0.2440106477373558
0.011380170442735399,0.24418811002661933
0.011432134691332363,0.24418811002661933
0.011432134691332363,0.245075421472937
0.011484098939929329,0.245075421472937
0.011484098939929329,0.24578527062999111
0.011536063188526294,0.24578527062999111
0.011536063188526294,0.24649511978704525
0.011588027437123258,0.2466725820763088
0.011639991685720224,0.2466725820763088
0.011639991685720224,0.2468500443655723
0.01169195593431719,0.2468500443655723
0.01169195593431719,0.24702750665483586
0.011743920182914156,0.24702750665483586
0.011743920182914156,0.2473824312333629
0.011847848680108086,0.2473824312333629
0.011847848680108086,0.24773735581188996
0.011847848680108086,0.24826974267968058
0.011899812928705051,0.24826974267968058
0.011899812928705051,0.24880212954747116
0.011951777177302017,0.24880212954747116
0.011951777177302017,0.2496894409937888
0.012003741425898981,0.2496894409937888
0.012003741425898981,0.25093167701863356
0.012055705674495947,0.25093167701863356
0.012055705674495947,0.25252883762200534
0.012107669923092913,0.25252883762200534
0.012107669923092913,0.2532386867790595
0.012263562668883808,0.2532386867790595
0.012263562668883808,0.2535936113575865
0.012315526917480774,0.2535936113575865
0.012315526917480774,0.25448092280390416
0.012419455414674704,0.25448092280390416
0.012419455414674704,0.2546583850931677
0.01247141966327167,0.2546583850931677
0.01247141966327167,0.2550133096716948
0.01247141966327167,0.2553682342502218
0.012523383911868635,0.2553682342502218
0.012523383911868635,0.2574977817213842
0.0125753481604656,0.2574977817213842
0.0125753481604656,0.25767524401064773
0.012627312409062565,0.25767524401064773
0.012627312409062565,0.25838509316770186
0.01267927665765953,0.25838509316770186
0.01267927665765953,0.2587400177462289
0.012731240906256495,0.2587400177462289
0.012731240906256495,0.2598047914818101
0.01278320515485346,0.2598047914818101
0.01278320515485346,0.26015971606033717
0.012939097900644356,0.26015971606033717
0.012939097900644356,0.26051464063886426
0.013094990646435253,0.26051464063886426
0.013094990646435253,0.2610470275066548
0.013198919143629183,0.2610470275066548
0.013198919143629183,0.2612244897959184
0.013250883392226149,0.2612244897959184
0.013250883392226149,0.2624667258207631
0.013302847640823113,0.2624667258207631
0.013302847640823113,0.2626441881100266
0.013354811889420079,0.2626441881100266
0.013354811889420079,0.2642413487133984
0.013406776138017044,0.2642413487133984
0.013406776138017044,0.2649511978704525
0.01345874038661401,0.2649511978704525
0.01345874038661401,0.2683229813664596
0.01345874038661401,0.2692102928127773
0.01345874038661401,0.2706299911268855
0.013510704635210974,0.2706299911268855
0.013510704635210974,0.27133984028393965
0.01356266888380794,0.27133984028393965
0.01356266888380794,0.27169476486246674
0.013614633132404906,0.27169476486246674
0.013614633132404906,0.27187222715173026
0.013666597381001871,0.27187222715173026
0.013666597381001871,0.2722271517302573
0.013718561629598836,0.2724046140195209
0.013770525878195801,0.2724046140195209
0.013770525878195801,0.27346938775510204
0.013770525878195801,0.2738243123336291
0.013770525878195801,0.27400177462289266
0.013822490126792767,0.2741792369121562
0.013874454375389731,0.2741792369121562
0.013874454375389731,0.27506654835847383
0.013926418623986697,0.27506654835847383
0.013926418623986697,0.27542147293700087
0.013978382872583663,0.27542147293700087
0.013978382872583663,0.2763087843833185
0.014030347121180628,0.2763087843833185
0.014030347121180628,0.27684117125110913
0.014082311369777592,0.27684117125110913
0.014082311369777592,0.2784383318544809
0.014186239866971524,0.2784383318544809
0.014186239866971524,0.27861579414374443
0.014290168364165454,0.27861579414374443
0.014290168364165454,0.278793256433008
0.01434213261276242,0.278793256433008
0.01434213261276242,0.2798580301685892
0.014394096861359385,0.2798580301685892
0.014394096861359385,0.28092280390417035
0.01444606110995635,0.28092280390417035
0.01444606110995635,0.28145519077196096
0.014498025358553315,0.28145519077196096
0.014498025358553315,0.2816326530612245
0.01454998960715028,0.2816326530612245
0.01454998960715028,0.2819875776397516
0.014601953855747246,0.2819875776397516
0.014601953855747246,0.28305235137533274
0.014809810850135108,0.28305235137533274
0.014809810850135108,0.2837622005323869
0.014861775098732072,0.2837622005323869
0.014861775098732072,0.284472049689441
0.014913739347329038,0.284472049689441
0.014913739347329038,0.28464951197870453
0.014965703595926003,0.28464951197870453
0.014965703595926003,0.28518189884649514
0.015069632093119933,0.28518189884649514
0.015069632093119933,0.2855368234250222
0.015121596341716899,0.2855368234250222
0.015121596341716899,0.2862466725820763
0.015173560590313865,0.2862466725820763
0.015173560590313865,0.28695652173913044
0.015225524838910829,0.28695652173913044
0.015225524838910829,0.2876663708961846
0.01532945333610476,0.2876663708961846
0.01532945333610476,0.2880212954747116
0.015381417584701726,0.2880212954747116
0.015381417584701726,0.2899733806566105
0.01543338183329869,0.2899733806566105
0.01543338183329869,0.29050576752440105
0.015485346081895656,0.29050576752440105
0.015485346081895656,0.29086069210292814
0.015537310330492621,0.29086069210292814
0.015537310330492621,0.2917480035492458
0.015641238827686553,0.2924578527062999
0.015641238827686553,0.2935226264418811
0.015693203076283517,0.2935226264418811
0.015693203076283517,0.29440993788819875
0.01574516732488048,0.29440993788819875
0.01574516732488048,0.2952972493345164
0.015849095822074413,0.2952972493345164
0.015849095822074413,0.29547471162378
0.016004988567865308,0.29547471162378
0.016004988567865308,0.29618456078083405
0.01610891706505924,0.29618456078083405
0.01610891706505924,0.2968944099378882
0.016160881313656204,0.2968944099378882
0.016160881313656204,0.2976042590949423
0.01621284556225317,0.2976042590949423
0.01621284556225317,0.2981366459627329
0.016264809810850135,0.2981366459627329
0.016264809810850135,0.29831410825199645
0.0163167740594471,0.29831410825199645
0.0163167740594471,0.29849157054125997
0.01642070255664103,0.29884649511978706
0.01642070255664103,0.2990239574090506
0.016472666805237995,0.2990239574090506
0.016472666805237995,0.30150842945874
0.016524631053834962,0.30150842945874
0.016524631053834962,0.30168589174800353
0.016576595302431926,0.30168589174800353
0.016576595302431926,0.3020408163265306
0.016628559551028894,0.3020408163265306
0.016628559551028894,0.30239574090505766
0.016680523799625858,0.30239574090505766
0.016680523799625858,0.3032830523513753
0.016732488048222822,0.3032830523513753
0.016732488048222822,0.3036379769299024
0.01678445229681979,0.3036379769299024
0.01678445229681979,0.30381543921916593
0.016836416545416753,0.30381543921916593
0.016836416545416753,0.30417036379769297
0.016888380794013717,0.30417036379769297
0.016888380794013717,0.3048802129547471
0.016940345042610685,0.3048802129547471
0.016940345042610685,0.3052351375332742
0.01699230929120765,0.3052351375332742
0.01699230929120765,0.3059449866903283
0.01709623778840158,0.3059449866903283
0.01709623778840158,0.30612244897959184
0.017148202036998544,0.30612244897959184
0.017148202036998544,0.306832298136646
0.017148202036998544,0.3077196095829636
0.017148202036998544,0.30807453416149067
0.017200166285595512,0.30807453416149067
0.017200166285595512,0.3089618456078083
0.017252130534192476,0.3089618456078083
0.017252130534192476,0.3091393078970719
0.017356059031386407,0.3091393078970719
0.017356059031386407,0.30949423247559893
0.01740802327998337,0.30949423247559893
0.01740802327998337,0.309849157054126
0.017563916025774267,0.309849157054126
0.017563916025774267,0.31020408163265306
0.01761588027437123,0.31020408163265306
0.01761588027437123,0.3107364685004437
0.0176678445229682,0.3107364685004437
0.0176678445229682,0.3130434782608696
0.017719808771565163,0.3130434782608696
0.017719808771565163,0.31375332741792367
0.01777177302016213,0.31375332741792367
0.01777177302016213,0.31393078970718724
0.017875701517356058,0.31393078970718724
0.017875701517356058,0.3142857142857143
0.017927665765953026,0.3142857142857143
0.017927665765953026,0.3146406388642414
0.01797963001454999,0.3146406388642414
0.01797963001454999,0.3160603371783496
0.01808355851174392,0.3160603371783496
0.01808355851174392,0.31623779946761316
0.018135522760340885,0.31623779946761316
0.018135522760340885,0.3165927240461402
0.01818748700893785,0.3165927240461402
0.01818748700893785,0.31748003549245785
0.018343379754728748,0.31748003549245785
0.018343379754728748,0.3183673469387755
0.018395344003325712,0.3183673469387755
0.018395344003325712,0.31960958296362024
0.018395344003325712,0.3199645075421473
0.018447308251922676,0.3199645075421473
0.018447308251922676,0.3210292812777285
0.018499272500519644,0.3210292812777285
0.018499272500519644,0.32156166814551906
0.018603200997713572,0.32156166814551906
0.018603200997713572,0.32191659272404616
0.01865516524631054,0.32191659272404616
0.01865516524631054,0.3224489795918367
0.018759093743504467,0.3224489795918367
0.018759093743504467,0.32298136645962733
0.018811057992101435,0.32298136645962733
0.018811057992101435,0.32315882874889085
0.0188630222406984,0.32315882874889085
0.018914986489295366,0.32333629103815437
0.018914986489295366,0.3245785270629991
0.01896695073789233,0.3245785270629991
0.01896695073789233,0.32493345164152615
0.019122843483683226,0.32493345164152615
0.019122843483683226,0.32528837622005324
0.01927873622947412,0.32528837622005324
0.01927873622947412,0.32582076308784386
0.019330700478071085,0.32582076308784386
0.019330700478071085,0.3259982253771074
0.019382664726668053,0.3259982253771074
0.019382664726668053,0.32653061224489793
0.019434628975265017,0.32653061224489793
0.019434628975265017,0.3281277728482697
0.019486593223861984,0.3281277728482697
0.019486593223861984,0.3284826974267968
0.019590521721055913,0.3284826974267968
0.019590521721055913,0.3290150842945874
0.01964248596965288,0.3290150842945874
0.01964248596965288,0.32919254658385094
0.019798378715443776,0.32919254658385094
0.019798378715443776,0.3307897071872227
0.01985034296404074,0.3307897071872227
0.01985034296404074,0.332209405501331
0.01995427146123467,0.332209405501331
0.01995427146123467,0.3323868677905945
0.020006235709831635,0.3323868677905945
0.020006235709831635,0.33256433007985803
0.020058199958428603,0.33256433007985803
0.020058199958428603,0.33291925465838507
0.020214092704219498,0.33291925465838507
0.020214092704219498,0.33327417923691216
0.020266056952816462,0.33327417923691216
0.020266056952816462,0.3334516415261757
0.020318021201413426,0.3334516415261757
0.020318021201413426,0.3338065661047028
0.020369985450010394,0.3338065661047028
0.020369985450010394,0.3339840283939663
0.02062980669299522,0.3339840283939663
0.02062980669299522,0.33433895297249333
0.02073373519018915,0.33433895297249333
0.02073373519018915,0.33451641526175685
0.02083766368738308,0.33451641526175685
0.02083766368738308,0.33664596273291925
0.020941592184577012,0.33664596273291925
0.020941592184577012,0.337888198757764
0.020993556433173976,0.337888198757764
0.020993556433173976,0.33842058562555455
0.02104552068177094,0.33842058562555455
0.02104552068177094,0.3391304347826087
0.021097484930367907,0.3391304347826087
0.021097484930367907,0.3396628216503993
0.02114944917896487,0.3396628216503993
0.02114944917896487,0.3398402839396628
0.02120141342756184,0.3398402839396628
0.02120141342756184,0.34055013309671694
0.021253377676158803,0.34055013309671694
0.021253377676158803,0.3414374445430346
0.021305341924755767,0.3414374445430346
0.021305341924755767,0.3416149068322981
0.021565163167740594,0.3416149068322981
